device_info,sensor_packet,runtime_hours,lubrication_index,machine_health_index,operation_mode,plant_section,product_family,production_stage,fault_severity,certification_level,output_quality
BOT-9959,T:28.37 V:7.77 H:51.0,3.7398405149816725,3.8089157559266598,2.290212644709883,auto,North,Fam_02,Processing,No Fault,ISO9001,Medium
LINE-2590,T:22.83 V:12.44 H:40.8,4.182058578354638,3.2848406656918385,2.62095792915236,auto,North,Fam_26,Processing,Low,ISO9001,High
MCH-6590,T:16.97 V:5.61 H:37.3,2.7046634377421004,2.889063731836237,1.3919933185335631,semi_auto,North,Fam_31,Assembly,No Fault,ISO9001,Low
BOT-8564,,3.5147222881886204,3.4203269780886982,,semi_auto,North,Fam_29,Final,No Fault,ISO9001,High
LINE-3578,T:20.08 V:9.82 H:64.6,6.583834350191268,3.8633685797594235,2.225706869025455,auto,East,Fam_11,Processing,,ISO9001,Medium
BOT-1603,T:22.42 V:12.58 H:48.8,4.40272666049294,3.4246217406113724,2.4094227157680494,auto,West,Fam_32,Processing,No Fault,ISO9001,Medium
BOT-6975,T:21.16 V:9.76 H:67.4,4.4770292053116885,4.940503342783501,2.8192709344999916,auto,South,Fam_31,Assembly,,ISO9001,High
MCH-9087,T:21.66 V:9.02 H:48.5,4.041264440168141,4.409741268862261,2.451747525185331,auto,East,Fam_13,Assembly,No Fault,ISO9001,High
LINE-8603,T:29.48 V:4.06 H:53.9,2.3080620767980395,,1.4428435877348489,auto,North,Fam_28,Processing,No Fault,ISO9001,Low
BOT-4811,T:27.08 V:5.48 H:53.1,2.8881812599683383,,1.389956328401927,auto,North,Fam_08,Processing,No Fault,ISO9001,Low
BOT-2532,T:22.76 V:10.14 H:47.2,0.8964892036796202,1.6113836849671592,1.3385485731419402,auto,East,Fam_09,Processing,No Fault,ISO9001,Low
BOT-2728,T:26.73 V:9.69 H:39.6,,3.9462297142540996,2.292121619820439,semi_auto,South,Fam_35,Processing,No Fault,ISO9001,High
BOT-8892,T:27.63 V:9.84 H:47.8,5.459138248416988,4.461026340636901,2.3686564034508457,manual,South,Fam_01,Processing,No Fault,ISO9001,High
MCH-5776,T:29.12 V:11.78 H:33.2,4.335617758235504,2.9400926481209777,2.097992626304026,semi_auto,West,Fam_01,Init,No Fault,ISO9001,Medium
BOT-7468,T:21.88 V:9.47 H:45.3,8.70377016946066,4.362276483776466,2.4027233583065692,semi_auto,West,Fam_08,Processing,No Fault,ISO9001,High
MCH-8253,T:16.19 V:12.20 H:45.1,8.042027271560078,4.22566109234562,2.8392581908085512,semi_auto,West,Fam_19,Processing,Low,ISO9001,Low
MCH-9307,T:29.47 V:12.80 H:55.1,4.85606838695015,6.353418867100917,3.7666385098990935,auto,South,Fam_35,Final,No Fault,ISO9001,High
MCH-3556,T:20.68 V:10.96 H:49.5,3.0128255812123244,4.711418560254644,3.077895677817767,semi_auto,East,Fam_25,Assembly,No Fault,ISO9001,High
MCH-4112,T:25.06 V:3.18 H:37.2,6.610499629803131,2.9645744206454925,1.0143408242950314,semi_auto,South,Fam_32,Processing,No Fault,ISO9001,Low
LINE-6400,T:21.16 V:6.99 H:50.4,1.596415456470226,3.8170771617736743,1.9244524247997288,auto,East,Fam_14,Assembly,,ISO9001,Medium
MCH-9192,T:20.12 V:12.89 H:52.6,7.301723066789611,3.7598807901281814,2.795084689174682,manual,East,Fam_23,Processing,No Fault,ISO9001,High
MCH-8529,T:19.63 V:4.38 H:66.9,4.840927754982724,4.059454921080026,1.7223441765202085,semi_auto,East,Fam_34,Final,No Fault,ISO9001,Low
LINE-2657,T:25.01 V:8.81 H:48.4,,1.559529393409777,1.345767437322292,manual,East,Fam_08,Processing,No Fault,ISO9001,Low
MCH-8956,T:27.41 V:13.57 H:38.9,5.0246138063266725,2.58382673758627,2.324784148232167,auto,West,Fam_27,Processing,No Fault,ISO9001,High
LINE-7534,T:27.11 V:4.01 H:30.8,3.0753480431319775,2.8271430298192306,1.255511405340335,semi_auto,South,Fam_02,Processing,No Fault,ISO9001,Low
LINE-8438,T:20.10 V:7.71 H:48.0,7.2585089223795,3.825237679638972,1.7977182118039947,auto,East,Fam_35,Final,,ISO9001,High
MCH-9377,T:21.54 V:6.91 H:53.7,2.2056721164226882,4.310757373640558,2.0758246247687455,semi_auto,South,Fam_39,Processing,No Fault,ISO9001,Medium
LINE-1485,T:27.29 V:14.34 H:53.7,2.7384531762658617,4.70713827572469,,manual,East,Fam_01,Processing,No Fault,ISO9001,High
LINE-5969,T:20.18 V:9.28 H:48.7,1.6800850043695452,1.8371056291908476,1.4690561275520952,semi_auto,South,Fam_21,Assembly,No Fault,ISO9001,Medium
BOT-1282,T:19.55 V:2.22 H:68.3,1.2075667399497285,5.928115333235086,1.9084680334104065,auto,North,Fam_36,Processing,No Fault,ISO9001,Low
MCH-2355,T:25.65 V:2.61 H:60.2,2.4632997583262406,1.5359469202272424,0.42659258168150105,semi_auto,West,Fam_29,Init,No Fault,ISO9001,Low
MCH-3993,T:20.49 V:11.25 H:37.9,1.7121671182570317,6.207249928963543,3.517184288048103,semi_auto,East,Fam_02,Processing,,ISO9001,High
BOT-9652,T:24.77 V:7.57 H:46.9,4.613254362279363,1.9343053151100953,,semi_auto,South,Fam_02,Processing,No Fault,ISO9001,Medium
LINE-6862,T:25.81 V:10.83 H:34.3,2.0631793472229014,4.723162942814546,2.87401194821428,auto,West,Fam_05,Processing,No Fault,ISO9001,Medium
LINE-6284,T:22.00 V:12.52 H:72.5,3.8823491472077745,11.934426151766733,5.995344708876892,manual,North,Fam_22,Processing,No Fault,ISO9001,High
MCH-1766,T:17.33 V:10.99 H:48.0,3.9867761368221184,4.80209774539971,3.0119699642743085,auto,North,Fam_03,Assembly,No Fault,ISO9001,Low
BOT-3477,T:23.46 V:5.06 H:57.6,4.122996778126044,4.856235926709135,1.7403556517340724,semi_auto,East,Fam_38,Assembly,Low,ISO9001,Low
BOT-1125,T:25.60 V:11.11 H:49.2,6.414070291926506,1.4957067867304497,1.3239459345756601,semi_auto,East,Fam_17,Init,No Fault,ISO9001,Medium
LINE-9275,T:18.99 V:5.70 H:64.3,2.534298494183736,1.4940167554484787,1.311062325097534,semi_auto,West,Fam_01,Init,No Fault,ISO9001,Low
BOT-4649,T:17.74 V:8.68 H:44.7,4.84386928809824,,2.2821830669871366,auto,West,Fam_17,Final,No Fault,ISO9001,
MCH-8437,T:25.63 V:4.57 H:37.1,9.545917519755967,4.378669012026123,1.780316973762253,auto,East,Fam_11,Final,No Fault,ISO9001,Medium
MCH-1446,T:24.53 V:6.81 H:32.1,7.614127384747878,2.481097153596108,1.3267173582106595,semi_auto,West,Fam_19,Processing,No Fault,ISO9001,High
BOT-9444,T:14.36 V:7.01 H:49.2,1.6334430885491225,,1.8931960464970112,auto,North,Fam_08,Init,,ISO9001,Low
LINE-5856,T:25.04 V:6.20 H:44.1,4.78760719785953,3.2361676787367037,1.2103541239281392,semi_auto,North,Fam_39,Assembly,No Fault,ISO9001,Medium
LINE-6823,T:26.88 V:9.49 H:53.5,2.700663543012805,1.1683263466503777,1.2363037600055482,semi_auto,North,Fam_05,Processing,Medium,ISO9001,Low
MCH-7523,T:24.99 V:8.64 H:47.4,4.60870666652478,3.30890416390913,1.8847122879741098,auto,West,Fam_04,Processing,No Fault,ISO9001,Medium
MCH-2968,T:21.18 V:12.37 H:42.2,3.4722971706797496,2.9027463916067413,2.233538405500117,auto,East,Fam_03,Assembly,No Fault,ISO9001,Medium
LINE-5300,T:28.53 V:9.02 H:58.5,3.858647917566315,2.435920604169264,1.7890285039362985,semi_auto,East,Fam_29,Assembly,No Fault,ISO9001,Medium
LINE-6384,T:28.70 V:7.73 H:50.6,2.0069570942127624,2.2533432379086746,,semi_auto,South,Fam_13,Assembly,No Fault,ISO9001,Low
BOT-8130,T:16.89 V:6.38 H:66.1,4.370712868538777,,,manual,North,Fam_20,Final,No Fault,ISO9001,Low
MCH-5572,T:20.99 V:5.98 H:44.2,1.4774543443933634,4.104390680870872,1.5891174275016247,auto,East,Fam_09,Processing,No Fault,ISO9001,Low
MCH-6270,T:26.21 V:5.18 H:41.3,1.4623184412684425,2.609959812457672,1.3473755283588529,auto,East,Fam_01,Assembly,No Fault,ISO9001,Medium
BOT-5568,T:14.91 V:16.25 H:53.4,10.661637664021411,3.599953719982841,3.20708712111838,auto,North,Fam_15,Final,No Fault,ISO9001,
BOT-3868,T:24.74 V:10.11 H:46.2,2.2024586577506455,8.073608069430968,4.097567851481548,auto,North,Fam_01,Init,No Fault,ISO9001,High
BOT-1129,T:18.69 V:11.03 H:55.1,0.7270701464340332,2.611601036499044,2.0714288025069725,semi_auto,East,Fam_05,Processing,No Fault,ISO9001,Low
BOT-8223,T:23.37 V:11.31 H:62.5,,,2.516698493775534,semi_auto,East,Fam_22,Assembly,,ISO9001,High
BOT-3315,T:18.22 V:8.88 H:33.2,1.9801760990327213,2.9621433251682863,1.7574999204804471,semi_auto,East,Fam_37,Assembly,Medium,ISO9001,Low
MCH-4521,T:24.96 V:9.37 H:54.4,3.6252086098266245,2.3086626105776324,1.618210342881422,auto,West,Fam_29,Processing,No Fault,ISO9001,Medium
BOT-3423,T:17.68 V:10.70 H:46.1,3.053231256008116,4.38333263695704,2.702507309320411,auto,West,Fam_08,Final,No Fault,ISO9001,Low
MCH-7259,T:20.43 V:3.91 H:65.3,1.7339852692757254,3.448541239171852,1.1893310321573793,semi_auto,East,Fam_33,Processing,No Fault,ISO9001,Low
MCH-1792,T:20.38 V:9.04 H:39.9,4.494050017289603,3.518419603470234,2.038718710366706,auto,West,Fam_17,Assembly,No Fault,ISO9001,Medium
MCH-5134,T:22.62 V:5.47 H:58.2,2.2590743963505893,6.329902500915756,2.475804239496563,semi_auto,North,Fam_12,Processing,No Fault,ISO9001,High
MCH-4408,T:19.44 V:8.07 H:53.8,4.084195702676348,4.503154543496375,2.2824218932136446,semi_auto,West,Fam_22,Assembly,,ISO9001,Medium
MCH-6402,T:25.83 V:5.15 H:42.5,5.368749182591543,2.4148154794063044,0.8725698381360318,auto,South,Fam_06,Assembly,No Fault,ISO9001,Medium
LINE-5038,T:29.47 V:8.19 H:60.0,,7.094765871250634,3.528033869527868,semi_auto,South,Fam_17,Final,No Fault,ISO9001,High
BOT-2928,T:23.75 V:12.14 H:69.4,1.8101231508368278,3.1848374827899217,2.123511937038229,auto,East,Fam_14,Processing,,ISO9001,High
MCH-7173,T:17.92 V:7.01 H:44.7,7.495246341764653,,1.5359186765695325,semi_auto,North,Fam_08,Processing,No Fault,ISO9001,Low
BOT-8106,T:17.31 V:1.94 H:52.3,5.741763944311574,3.0779759677948033,0.9818076776630318,auto,West,Fam_15,Processing,No Fault,ISO9001,Low
BOT-5676,T:26.67 V:6.66 H:51.6,2.4731042089989446,4.1060682587920825,1.994149531533913,semi_auto,East,Fam_10,Init,No Fault,ISO9001,
BOT-7404,T:18.60 V:6.60 H:52.1,5.618449582102752,4.887874298388929,2.169614734156768,auto,South,Fam_11,Init,No Fault,ISO9001,Medium
BOT-5083,,4.7034748924293375,4.112270635587691,1.716862628905922,semi_auto,South,Fam_37,Init,No Fault,ISO9001,Low
LINE-5932,T:26.69 V:4.78 H:48.4,2.0576497642287612,3.5932342664376153,1.4879811558733151,auto,East,Fam_02,Processing,No Fault,ISO9001,Low
LINE-2315,T:23.21 V:7.04 H:36.3,5.521934680338222,2.9771717835278664,1.5984567781335084,semi_auto,East,Fam_37,Assembly,No Fault,ISO9001,Medium
LINE-6319,T:19.64 V:2.91 H:57.9,5.969129425121967,9.731012763233108,3.7115908034303375,manual,West,Fam_25,Assembly,No Fault,ISO9001,High
BOT-3124,T:23.34 V:9.01 H:46.9,7.618455349044684,3.431733528412693,2.1917538826279865,semi_auto,East,Fam_36,Assembly,No Fault,ISO9001,High
LINE-8818,T:19.65 V:10.89 H:57.1,4.207882219503708,2.3016586059316504,2.0562007252402967,semi_auto,East,Fam_33,Assembly,No Fault,ISO9001,Low
BOT-3882,T:19.24 V:9.10 H:53.1,4.381870040453782,,3.884051034376563,auto,East,Fam_21,Processing,No Fault,ISO9001,High
MCH-2608,T:22.73 V:4.23 H:65.5,3.895862164713526,4.101096249313827,1.6444426017286504,auto,East,Fam_08,Assembly,Low,ISO9001,Low
LINE-2336,T:25.83 V:5.07 H:48.4,3.6646457209456695,3.120828699435988,1.5000823279917173,auto,South,Fam_03,Processing,No Fault,ISO9001,Medium
MCH-1128,T:25.96 V:8.13 H:58.5,1.2400748169093871,4.474233219502527,2.3313277713810154,manual,North,Fam_02,Final,No Fault,ISO9001,
MCH-3314,T:23.32 V:4.15 H:64.6,3.6370143428969093,3.955142608907767,1.880332851616022,auto,North,Fam_24,Final,No Fault,ISO9001,Medium
MCH-3173,T:29.63 V:7.79 H:37.5,4.59185075553853,,2.28444930111084,auto,East,Fam_17,Processing,,ISO9001,Low
LINE-4637,T:25.16 V:9.82 H:37.0,1.8867904357201584,,2.3431025285081915,auto,West,Fam_04,Processing,No Fault,ISO9001,High
MCH-1188,T:24.45 V:5.47 H:52.3,7.487527469211753,3.1207633381891315,,auto,South,Fam_15,Final,No Fault,ISO9001,
MCH-3075,T:29.86 V:6.44 H:56.1,3.292207909097589,2.2273558825531663,,auto,South,Fam_18,Assembly,No Fault,ISO9001,Low
LINE-8874,T:22.88 V:9.31 H:55.2,4.34638017048157,4.2309535705548695,2.5811221882892523,auto,East,Fam_03,Assembly,No Fault,ISO9001,High
BOT-3296,T:25.97 V:7.96 H:39.9,4.917537608392947,4.336591295344398,2.2527611618025367,auto,East,Fam_05,Processing,No Fault,ISO9001,Medium
BOT-9128,T:17.52 V:6.60 H:70.7,3.851138297683302,2.5201701883228433,1.572521625667977,semi_auto,North,Fam_19,Init,No Fault,ISO9001,Low
BOT-8052,T:15.31 V:5.17 H:45.2,3.665134763712687,4.104298006295816,1.8762821652947217,auto,North,Fam_16,Init,Low,ISO9001,Low
LINE-1723,T:26.08 V:7.99 H:42.1,6.641104756139846,3.839697270308288,,auto,East,Fam_03,Processing,No Fault,ISO9001,High
LINE-4264,T:22.20 V:5.53 H:74.7,5.840714614316159,2.6816872189643,1.0779181434479332,semi_auto,West,Fam_18,Assembly,No Fault,ISO9001,Medium
BOT-1285,T:21.03 V:8.70 H:58.6,3.150987127327179,2.755287066584701,1.6481492896148513,auto,West,Fam_03,Processing,No Fault,ISO9001,Medium
LINE-4441,T:29.03 V:9.91 H:34.1,,3.047577601151032,,semi_auto,South,Fam_05,Assembly,No Fault,ISO9001,Low
MCH-4629,T:21.52 V:11.53 H:35.1,1.907018728334563,2.7075159638071375,2.127394157433051,semi_auto,North,Fam_24,Final,Low,ISO9001,Medium
MCH-8038,T:17.52 V:14.23 H:34.2,2.472088541142414,3.3178555355527077,2.856823230837839,semi_auto,South,Fam_01,Init,No Fault,ISO9001,Medium
BOT-4167,T:23.32 V:11.82 H:45.0,2.6177372887321537,,1.9786085508515092,semi_auto,South,Fam_02,Processing,No Fault,ISO9001,Medium
MCH-7913,T:29.74 V:8.32 H:43.5,,4.94296856562177,2.6505340803625814,auto,North,Fam_13,Processing,No Fault,ISO9001,High
LINE-5640,T:31.53 V:3.39 H:51.1,5.218559631627235,5.141477378461863,2.127244754815674,auto,South,Fam_07,Assembly,No Fault,ISO9001,Low
BOT-7446,T:14.82 V:10.38 H:33.9,3.0902035644932457,3.9701591944462544,2.613052183222246,semi_auto,North,Fam_11,Assembly,Low,ISO9001,Low
LINE-3961,T:22.40 V:7.52 H:34.2,3.126170533277019,,3.09209439102795,manual,East,Fam_05,Final,No Fault,ISO9001,High
MCH-6230,T:19.87 V:10.68 H:47.6,4.778657504777349,3.1920936441798493,,auto,North,Fam_23,Processing,No Fault,ISO9001,Medium
MCH-1267,T:22.39 V:7.21 H:53.0,4.051298160787926,1.8837718243685169,1.0633730722942378,semi_auto,North,Fam_37,Processing,No Fault,ISO9001,Low
MCH-1569,T:26.70 V:8.83 H:47.6,2.878658962819601,,1.6539504220189252,auto,West,Fam_06,Processing,No Fault,ISO9001,Medium
BOT-7642,T:25.93 V:4.67 H:46.6,6.080099625737544,1.7476931459196108,0.6374776183832788,semi_auto,South,Fam_03,Final,No Fault,ISO9001,Low
BOT-8739,T:22.47 V:11.65 H:31.4,3.351152538587411,4.762896512063605,2.947946313288512,manual,East,Fam_11,Assembly,Low,ISO9001,High
BOT-1710,T:23.50 V:12.40 H:43.6,3.206099699209399,3.344363688657448,2.6588256123819267,auto,East,Fam_35,Assembly,No Fault,ISO9001,High
LINE-6641,T:23.59 V:6.79 H:47.9,3.9059650557398555,1.875464587637429,1.2274485248707638,semi_auto,West,Fam_15,Assembly,,ISO9001,
MCH-2030,T:21.88 V:5.37 H:48.2,1.8264971790115065,3.8579096272015185,1.6905727084570643,auto,East,Fam_04,Processing,No Fault,ISO9001,Medium
MCH-9462,T:21.66 V:9.99 H:33.3,,3.934666462231623,2.5567730419461663,semi_auto,South,Fam_01,Processing,No Fault,ISO9001,High
BOT-1594,T:18.39 V:8.44 H:33.8,0.4717921544494972,3.308674665074142,1.9422343417781354,semi_auto,North,Fam_06,Processing,No Fault,ISO9001,Low
BOT-2629,T:29.33 V:9.13 H:42.4,3.200494631550936,4.556385154786693,2.7222585241502846,semi_auto,South,Fam_26,Init,No Fault,ISO9001,
BOT-8409,T:27.05 V:14.89 H:62.1,5.164438497243904,2.9630522914557886,2.848032013287374,auto,South,Fam_05,Processing,No Fault,ISO9001,
BOT-2052,T:30.53 V:7.15 H:29.5,5.908776660935182,4.716469236877442,2.2247328980717738,auto,South,Fam_02,Processing,No Fault,ISO9001,Low
BOT-2488,T:19.09 V:10.64 H:56.6,2.820153218052288,3.567982396325284,2.4398096879464113,auto,West,Fam_31,Assembly,No Fault,ISO9001,Medium
LINE-9118,T:21.31 V:9.29 H:45.5,2.973823896983259,2.3373766058676058,1.692301805773424,semi_auto,West,Fam_08,Processing,No Fault,ISO9001,Medium
LINE-1719,T:23.53 V:9.39 H:45.6,4.758025136881658,4.020784606460927,2.4868316532330526,manual,North,Fam_29,Processing,No Fault,ISO9001,High
LINE-3837,T:15.54 V:8.69 H:53.3,2.5796189700080516,2.553682782324386,1.7021979761545776,auto,North,Fam_18,Processing,No Fault,ISO9001,Low
LINE-8865,T:15.69 V:9.99 H:31.4,5.056970384853576,4.870678038708498,,auto,West,Fam_02,Processing,No Fault,ISO9001,Low
BOT-9637,T:19.56 V:4.95 H:60.5,5.047114118263147,6.907436602423663,,auto,North,Fam_29,Processing,No Fault,ISO9001,High
BOT-2146,T:20.21 V:14.87 H:29.4,6.3690763348572785,6.94455602533175,4.644807072944574,semi_auto,East,Fam_30,Processing,No Fault,ISO9001,High
LINE-7805,T:21.96 V:8.79 H:30.1,0.5288923768952667,4.724791893685218,2.725843652433457,semi_auto,North,Fam_16,Processing,No Fault,ISO9001,High
BOT-9458,T:27.61 V:8.31 H:39.5,2.478232795982207,4.5360600632855705,2.5597677996976835,auto,South,Fam_08,Assembly,No Fault,ISO9001,High
MCH-3024,T:27.03 V:4.62 H:57.8,2.206088011338019,6.633979518287796,2.541013455035955,auto,South,Fam_26,Assembly,Low,ISO9001,Medium
LINE-5669,T:22.85 V:15.41 H:60.8,5.834812233082949,4.884255878429624,3.7752308835349235,semi_auto,North,Fam_05,Assembly,Medium,ISO9001,High
MCH-6638,T:24.67 V:9.71 H:52.4,0.9942066342692135,3.9225978629068217,2.2877782139068463,semi_auto,South,Fam_09,Init,,ISO9001,
LINE-4152,T:26.27 V:10.22 H:41.8,3.692516283234878,3.023085339705689,2.049413586863282,auto,West,Fam_01,Assembly,No Fault,ISO9001,High
BOT-4071,T:19.75 V:9.44 H:60.1,5.370861630500959,2.408931226847552,,semi_auto,North,Fam_12,Processing,No Fault,ISO9001,Medium
LINE-4310,T:16.88 V:6.29 H:80.5,1.5694304157040004,4.732001742759751,2.101714104425549,semi_auto,East,Fam_35,Processing,No Fault,ISO9001,Low
MCH-8382,T:22.24 V:8.75 H:66.2,4.07023777994809,2.9098369107904767,1.6768964600258174,auto,West,Fam_28,Assembly,Medium,ISO9001,
MCH-1232,T:18.87 V:4.65 H:61.5,3.067683025050365,2.565099433714084,1.0730402612379124,auto,West,Fam_15,Init,No Fault,ISO9001,Low
BOT-6788,T:25.26 V:1.79 H:51.7,1.965824156580511,2.6804210591267736,0.7439943642534975,auto,West,Fam_11,Final,No Fault,ISO9001,Low
MCH-5738,,4.3942921926219745,3.3158706472251103,1.8382469373888644,auto,North,Fam_09,Final,No Fault,ISO9001,Low
LINE-7563,T:23.71 V:7.96 H:31.5,,3.6439346533456525,1.8656937633732866,auto,North,Fam_11,Processing,No Fault,ISO9001,Medium
MCH-7555,T:17.52 V:14.20 H:46.6,6.387803704006297,2.9002822419166887,2.6565821051485035,auto,North,Fam_01,Processing,Low,ISO9001,Medium
BOT-3576,T:21.84 V:7.66 H:49.0,3.860023726191468,4.568572805033296,2.4308745838087513,auto,South,Fam_11,Assembly,Low,ISO9001,High
MCH-5059,T:28.24 V:5.02 H:33.6,6.636722914966889,9.460074299892115,3.639137201540375,auto,South,Fam_18,Assembly,,ISO9001,High
MCH-1197,T:16.33 V:9.33 H:51.7,4.60207801631948,4.530189328805269,2.5346729105070755,auto,North,Fam_04,Assembly,No Fault,ISO9001,Low
MCH-5283,T:22.98 V:6.83 H:44.3,5.872775699700186,5.993756339609599,2.70977982622595,auto,South,Fam_05,Processing,No Fault,ISO9001,High
LINE-4717,T:22.18 V:4.15 H:39.7,3.708372354459991,2.490272994980339,1.358443922163225,semi_auto,West,Fam_04,Processing,No Fault,ISO9001,Medium
MCH-8309,T:14.36 V:7.36 H:42.7,4.086741132567456,5.185365226466395,2.434711166846716,auto,North,Fam_01,Init,No Fault,ISO9001,Low
BOT-7451,T:21.76 V:6.11 H:59.9,3.3816914223952264,2.3736470147371604,1.3620664777376819,auto,West,Fam_13,Init,No Fault,ISO9001,Low
MCH-4361,,1.3835237895155612,4.454674734553375,2.7778495723732126,manual,North,Fam_34,Processing,Low,ISO9001,Medium
BOT-9210,T:25.93 V:10.20 H:51.4,2.491875861591216,2.705044880048193,2.092022901085771,semi_auto,West,Fam_01,Assembly,No Fault,ISO9001,High
LINE-5518,T:26.06 V:7.20 H:58.2,3.042169209528576,6.535332721231785,2.8864293469250284,manual,West,Fam_21,Init,,ISO9001,High
LINE-3771,T:27.25 V:6.49 H:62.3,3.399782137181549,4.043195011889043,2.1114118703376237,auto,South,Fam_01,Processing,No Fault,ISO9001,Medium
BOT-6748,,4.140765318228528,3.5019183262975306,2.1275437883420643,auto,South,Fam_23,Processing,No Fault,ISO9001,High
MCH-5129,,4.314325076284478,3.89243074949388,1.4016078493362039,auto,East,Fam_02,Processing,No Fault,ISO9001,
MCH-9651,T:23.18 V:3.23 H:57.6,4.707356586590713,3.594308244301976,0.9863595710114752,auto,East,Fam_21,Processing,No Fault,ISO9001,Medium
MCH-8933,T:19.46 V:12.18 H:60.1,0.9208919354308714,3.9446622180974376,2.6881989931816905,semi_auto,South,Fam_27,Assembly,No Fault,ISO9001,Medium
MCH-1086,T:27.29 V:10.77 H:53.9,5.643597219584629,3.9840886197476046,2.419202007386006,auto,North,Fam_11,Final,No Fault,ISO9001,Medium
LINE-3259,T:21.60 V:10.83 H:38.8,0.9712870363825918,,2.924458980768687,auto,South,Fam_23,Processing,No Fault,ISO9001,High
LINE-4641,T:26.72 V:4.58 H:48.1,5.59909048319145,4.072995779802153,1.5931663196203292,semi_auto,North,Fam_16,Processing,No Fault,ISO9001,Medium
BOT-7129,T:20.58 V:7.85 H:34.2,4.281389595427795,1.9860155237378425,1.2621443072432963,semi_auto,North,Fam_11,Processing,No Fault,ISO9001,Low
MCH-6503,T:28.62 V:4.49 H:31.7,5.331764058020553,,1.879561946643146,auto,West,Fam_18,Init,,ISO9001,Medium
BOT-8949,T:30.40 V:8.38 H:58.1,,5.389004926772879,2.6904394520100112,semi_auto,West,Fam_10,Final,No Fault,ISO9001,Medium
LINE-2414,T:25.17 V:9.42 H:29.5,5.82748606604046,3.3314464924023293,2.2607264407829444,auto,North,Fam_06,Final,No Fault,ISO9001,High
LINE-6672,T:26.10 V:2.30 H:37.6,2.754451004822347,4.089766146164229,1.3107564821016169,auto,South,Fam_02,Final,No Fault,ISO9001,Low
BOT-9204,T:25.58 V:9.91 H:42.3,0.8845767938210065,3.8496294086101854,2.3703342529676306,auto,East,Fam_01,Processing,No Fault,ISO9001,Medium
MCH-2040,T:27.07 V:9.20 H:51.2,8.039595327821198,4.617046168337965,2.3151851129785497,manual,North,Fam_14,Processing,No Fault,ISO9001,High
LINE-7058,T:24.29 V:5.29 H:50.2,7.783920688488421,3.764437345767272,1.5162115190659202,semi_auto,South,Fam_03,Processing,No Fault,ISO9001,Medium
LINE-6869,T:19.60 V:10.31 H:36.1,6.929721100014483,5.542537039638376,2.840996712411385,manual,East,Fam_18,Init,,ISO9001,High
