device_info,sensor_packet,sunlight_hours,soil_moisture_index,soil_health_index,irrigation_type,region,crop_variety,growth_stage,disease_severity,certification_level,yield_category
SENSOR-8324,T=32.60|N=10.56|H=63.8,2.7693098138349996,2.100722359077326,2.182664233933909,sprinkler,West,Var_07,Flowering,No Disease,ISO9001,Low
DEV-7044,T=17.04|N=4.30|H=56.5,4.262906210655427,3.487643844270083,1.551340970803193,drip,South,Var_28,Maturity,No Disease,ISO9001,Low
SENSOR-3206,T=17.81|N=7.96|H=47.2,3.686311255799187,2.366162677601493,1.9515826163902044,sprinkler,West,Var_05,Vegetative,No Disease,ISO9001,Low
NODE-6025,T=21.42|N=4.94|H=47.8,3.2812376835671806,2.386962206920356,1.1272199813859471,sprinkler,West,Var_26,Vegetative,Low,ISO9001,Low
SENSOR-4217,T=19.15|N=9.99|H=44.9,,2.7753300324565213,2.22262783560697,drip,North,Var_18,Maturity,No Disease,ISO9001,Medium
DEV-3967,,,2.6099853469995895,1.792603724577488,drip,East,Var_15,Flowering,Low,ISO9001,Medium
SENSOR-2071,T=22.98|N=7.07|H=67.6,3.267812427985712,9.411196641670408,4.968592744280575,flood,North,Var_10,Maturity,No Disease,ISO9001,High
SENSOR-3481,,1.7370496513344555,2.9468201356890535,1.621166119710058,drip,East,Var_20,Vegetative,No Disease,ISO9001,Low
DEV-6313,T=18.26|N=6.42|H=50.7,1.8823205341280524,,1.9511323798112843,sprinkler,North,Var_04,Seedling,No Disease,ISO9001,Low
SENSOR-6635,T=21.18|N=18.78|H=50.8,5.301329544964283,3.6760841125424295,4.6792758251375215,drip,West,Var_19,Flowering,No Disease,ISO9001,High
NODE-1817,T=24.24|N=11.39|H=42.2,5.0466363860981165,7.2506012335764085,4.805219615964029,drip,East,Var_37,Vegetative,No Disease,ISO9001,High
NODE-3757,T=22.52|N=6.29|H=39.7,7.533577137115411,3.436155082206069,2.0746382292682726,drip,South,Var_32,Maturity,No Disease,ISO9001,Medium
DEV-6583,T=30.10|N=9.22|H=53.1,4.063801069680555,3.8486571933612597,2.6860454617277814,drip,East,Var_32,Maturity,No Disease,ISO9001,Low
NODE-6084,T=21.85|N=9.73|H=46.2,4.505191314044577,,4.344802306637571,flood,West,Var_24,Maturity,No Disease,ISO9001,High
NODE-3501,,4.913621757834996,,2.183760743320176,drip,West,Var_03,Vegetative,No Disease,ISO9001,Medium
NODE-8342,T=23.97|N=8.60|H=43.3,1.4389977544708943,2.5028098322206898,2.056782123147066,flood,East,Var_06,Maturity,No Disease,ISO9001,Medium
NODE-9876,T=28.04|N=13.58|H=58.2,4.1144751381493,1.8119687222244438,2.2549508952245274,drip,West,Var_12,Flowering,Low,ISO9001,Medium
SENSOR-9918,T=19.62|N=10.51|H=59.6,,3.318410211201547,2.838480349830344,drip,North,Var_05,Vegetative,No Disease,ISO9001,Medium
NODE-7261,T=27.71|N=10.21|H=46.8,3.1303940420719822,1.3065052827818733,1.668626403847172,drip,South,Var_02,Maturity,No Disease,ISO9001,Low
DEV-5630,T=26.79|N=6.73|H=38.7,0.4561821803589236,5.3800465230881676,2.741312705478576,sprinkler,South,Var_02,Flowering,No Disease,ISO9001,Medium
SENSOR-7118,T=29.92|N=10.23|H=66.2,3.2189165100723285,3.7016433983759534,2.8024663207018117,sprinkler,East,Var_22,Seedling,No Disease,ISO9001,Low
NODE-1282,T=27.98|N=8.67|H=41.2,1.3788761454513152,4.395185503972348,2.715301863152606,flood,East,Var_06,Seedling,No Disease,ISO9001,Medium
SENSOR-8820,T=25.48|N=6.93|H=50.8,8.476507071945843,3.953252529809054,,drip,South,Var_03,Vegetative,No Disease,ISO9001,Medium
DEV-3720,T=19.85|N=4.63|H=40.3,7.250279456234459,5.38622932660199,2.919148746073166,drip,North,Var_33,Maturity,No Disease,ISO9001,
NODE-4737,T=25.46|N=7.18|H=58.4,4.948162225837806,3.949930362246544,2.7229134643883985,sprinkler,East,Var_36,Vegetative,No Disease,ISO9001,Medium
NODE-1598,T=23.34|N=6.19|H=38.8,1.9850305732328826,2.9826407319899473,1.5521772766176345,sprinkler,West,Var_36,Vegetative,Low,ISO9001,Low
DEV-5056,T=22.53|N=10.83|H=31.8,2.846584952181325,2.7425877497539166,2.276235727744642,drip,North,Var_08,Vegetative,No Disease,ISO9001,Medium
NODE-7592,T=19.97|N=6.03|H=47.9,2.3005446893031865,5.141319941273785,3.0090562563643406,sprinkler,North,Var_03,Vegetative,No Disease,ISO9001,Medium
DEV-3227,T=24.97|N=12.00|H=44.2,3.693129998539211,2.3951500273240742,2.447425828391939,drip,North,Var_34,Seedling,No Disease,ISO9001,Medium
NODE-1970,T=15.36|N=6.68|H=45.9,4.962758328495706,4.70613290799371,,flood,North,Var_01,Vegetative,No Disease,ISO9001,Low
SENSOR-4444,T=27.70|N=7.64|H=71.9,2.2050456759443806,,3.48736858253063,flood,East,Var_07,Seedling,No Disease,ISO9001,
SENSOR-1455,T=29.14|N=2.36|H=49.3,4.174005767416739,,1.773554648002774,drip,East,Var_03,Seedling,No Disease,ISO9001,Low
NODE-7657,T=30.26|N=3.81|H=49.3,2.1448273863895047,3.668137909681711,1.5452393167484306,drip,North,Var_01,Vegetative,No Disease,ISO9001,Low
NODE-1440,T=23.37|N=7.10|H=38.6,4.860815847027764,6.76456656582553,3.8801656206396347,drip,East,Var_15,Vegetative,No Disease,ISO9001,High
SENSOR-2092,T=31.83|N=7.36|H=59.9,2.643632126717887,4.203961500426529,2.6349509154848954,sprinkler,East,Var_27,Vegetative,No Disease,ISO9001,Low
NODE-8978,T=21.24|N=3.90|H=61.1,10.641169130980014,4.943235096254791,2.4035215779837698,drip,East,Var_04,Vegetative,No Disease,ISO9001,Medium
NODE-5374,T=20.93|N=5.01|H=46.7,2.4568938320087237,7.580728214070114,3.9818158648878006,flood,South,Var_01,Seedling,No Disease,ISO9001,High
DEV-3613,T=25.51|N=11.05|H=46.2,0.9385927822182006,2.0841127246400926,1.9968618967872973,drip,North,Var_04,Vegetative,No Disease,ISO9001,Medium
DEV-6722,T=23.62|N=7.82|H=56.5,3.2109666531267242,4.670354177688308,2.7722667274183035,drip,North,Var_35,Flowering,,ISO9001,High
DEV-4950,T=23.01|N=10.98|H=63.5,3.7305050264854507,3.300966368676662,2.902935381283184,flood,South,Var_06,Seedling,No Disease,ISO9001,High
NODE-9159,T=20.66|N=5.56|H=66.3,2.223505997099659,2.8615636794866846,1.351261285570122,sprinkler,East,Var_25,Vegetative,No Disease,ISO9001,Low
DEV-4734,T=23.86|N=10.38|H=65.8,5.998251264248263,1.7925269560162285,1.8923890956017242,sprinkler,South,Var_04,Seedling,No Disease,ISO9001,Medium
SENSOR-4721,T=16.61|N=6.06|H=55.1,3.0197344933207013,4.6995575831005745,2.4733978129514695,sprinkler,East,Var_01,Flowering,No Disease,ISO9001,Low
DEV-1187,T=28.15|N=9.50|H=44.9,2.1508832331986527,3.2891002388107164,,drip,North,Var_18,Seedling,No Disease,ISO9001,Medium
SENSOR-2681,T=31.11|N=5.34|H=54.1,2.102821164929122,3.7477987558950834,2.1622750064904834,drip,East,Var_24,Vegetative,No Disease,ISO9001,Low
SENSOR-2509,T=19.77|N=14.18|H=37.3,3.063727547537595,4.615425863735123,4.354185387746347,drip,East,Var_04,Vegetative,No Disease,ISO9001,High
SENSOR-5854,T=28.32|N=3.01|H=49.6,4.277345237394594,3.246575865302928,1.180532787112379,drip,East,Var_17,Flowering,,ISO9001,Low
DEV-9128,T=30.75|N=6.60|H=54.4,8.903378530200595,2.9471420789680387,,drip,South,Var_01,Flowering,Low,ISO9001,Low
NODE-1520,T=25.37|N=3.31|H=61.8,4.756638514342196,2.7213744322211366,1.0177194986741172,sprinkler,North,Var_05,Maturity,No Disease,ISO9001,Low
SENSOR-5311,T=22.12|N=5.28|H=43.1,1.2672700716050225,8.637866220962888,4.548155847804879,flood,East,Var_01,Vegetative,No Disease,ISO9001,High
SENSOR-5776,T=26.06|N=7.18|H=56.9,3.208828496693831,1.9266451372839057,1.218899845966299,sprinkler,East,Var_01,Vegetative,No Disease,ISO9001,Low
DEV-9686,T=30.52|N=4.84|H=44.5,3.808931335117907,4.480204100311985,2.631012944366666,drip,South,Var_13,Flowering,No Disease,ISO9001,Low
SENSOR-5010,,4.380608171807028,3.3601302821726784,2.898517525399856,sprinkler,North,Var_29,Vegetative,No Disease,ISO9001,Medium
SENSOR-4217,T=20.20|N=8.87|H=46.3,4.297671463698839,2.7530853690209818,1.9793017397982817,sprinkler,North,Var_04,Vegetative,No Disease,ISO9001,
NODE-7962,T=24.84|N=13.71|H=47.0,1.3424588471528573,6.087659080160057,4.71689621136198,sprinkler,East,Var_39,Seedling,No Disease,ISO9001,High
DEV-2673,T=18.17|N=2.64|H=49.5,2.2744007924780236,3.1993674033809754,,drip,South,Var_04,Flowering,No Disease,ISO9001,Low
NODE-1627,T=20.22|N=10.58|H=51.0,5.0601514124802165,2.7336382352757282,2.513164376514057,sprinkler,East,Var_37,Vegetative,No Disease,ISO9001,Medium
SENSOR-2274,T=23.49|N=5.39|H=62.1,1.1406367105531359,5.283416871024311,2.7237359917495834,drip,East,Var_10,Seedling,No Disease,ISO9001,Medium
SENSOR-9440,T=25.39|N=2.60|H=60.9,4.608623427021122,4.71943967819339,1.844763025490708,drip,North,Var_10,Flowering,No Disease,ISO9001,Medium
NODE-1655,T=21.19|N=3.58|H=62.9,5.234447259927833,2.8353964444242026,1.3852436041045246,sprinkler,North,Var_06,Flowering,No Disease,ISO9001,Medium
DEV-2446,T=31.98|N=9.47|H=60.8,1.4471618126792316,5.362948899492136,3.611409645651408,drip,East,Var_10,Flowering,No Disease,ISO9001,Low
DEV-9542,T=23.81|N=12.49|H=64.5,3.859915611057846,2.1281025527788304,2.6540522830742135,sprinkler,South,Var_02,Seedling,No Disease,ISO9001,Medium
SENSOR-8739,,1.473934587448365,6.305274980988385,4.862649719695103,flood,East,Var_02,Flowering,No Disease,ISO9001,High
DEV-3629,T=25.07|N=7.23|H=54.5,3.5046899373215545,1.7489729194034709,1.339537126612652,sprinkler,West,Var_03,Maturity,No Disease,ISO9001,Low
SENSOR-9755,T=22.74|N=11.26|H=44.5,1.7177681881911961,2.1152108542619574,2.374708509208188,sprinkler,North,Var_01,Maturity,No Disease,ISO9001,High
NODE-9983,T=22.35|N=12.94|H=39.3,2.9429878792012385,4.962159683751636,4.013269430389512,drip,East,Var_15,Flowering,No Disease,ISO9001,High
DEV-2065,T=19.63|N=12.60|H=34.5,2.639557600072892,2.5536596464354866,2.7742124008428437,drip,East,Var_06,Vegetative,No Disease,ISO9001,Medium
DEV-4877,T=21.18|N=9.06|H=37.1,3.8740140203834743,3.059784914684282,2.131110109234137,sprinkler,South,Var_09,Maturity,No Disease,ISO9001,Medium
DEV-5173,T=18.73|N=4.18|H=34.9,5.730959346141502,5.3583462598386085,,sprinkler,South,Var_04,Flowering,No Disease,ISO9001,Medium
NODE-2690,T=24.40|N=8.99|H=57.5,7.359399626906763,2.7213767208267767,2.268087176161678,drip,East,Var_05,Vegetative,No Disease,ISO9001,Medium
DEV-5587,T=22.40|N=16.20|H=63.7,3.6916589700883327,1.682732453920395,3.200877828127936,drip,South,Var_12,Maturity,No Disease,ISO9001,High
SENSOR-3929,T=23.07|N=6.88|H=55.6,1.4965875941096582,7.280520321862932,3.7107205559224443,flood,North,Var_25,Vegetative,No Disease,ISO9001,High
SENSOR-4471,T=30.86|N=6.35|H=56.3,2.705344462044168,6.684828987219679,3.8023200258551393,sprinkler,South,Var_01,Maturity,No Disease,ISO9001,Low
NODE-2367,T=18.40|N=11.79|H=44.4,3.90030372305835,3.919298710419825,3.4056397827361944,sprinkler,North,Var_25,Vegetative,Low,ISO9001,
NODE-5929,T=23.96|N=2.57|H=61.2,4.729441831162136,2.1076866723980174,0.5465171644700807,sprinkler,North,Var_06,Flowering,Low,ISO9001,Low
SENSOR-6825,T=23.08|N=11.12|H=63.3,3.2531616055727524,2.604812646855509,,drip,North,Var_33,Vegetative,Low,ISO9001,Medium
SENSOR-7926,,5.334790364638794,6.194222054761915,3.566707376460527,flood,East,Var_21,Flowering,No Disease,ISO9001,Medium
DEV-9483,T=21.39|N=9.65|H=61.0,1.7376325520904956,,4.093886855157455,drip,North,Var_06,Vegetative,Low,ISO9001,High
NODE-6889,T=30.18|N=8.47|H=52.9,3.575412014744581,4.8449126978189305,3.089475771057489,flood,East,Var_12,Vegetative,No Disease,ISO9001,Low
NODE-7422,T=30.06|N=4.59|H=51.2,2.4638770794149956,3.808913784660815,1.9153568284674667,flood,South,Var_01,Vegetative,No Disease,ISO9001,Low
SENSOR-7545,T=30.11|N=10.01|H=45.2,2.9577280523900034,2.207342306217341,2.2411911903047415,sprinkler,East,Var_12,Maturity,No Disease,ISO9001,Low
SENSOR-8502,T=17.81|N=9.94|H=40.2,4.6939846267612415,2.450496402799469,2.1638116622605743,sprinkler,West,Var_01,Seedling,No Disease,ISO9001,Low
DEV-8164,,4.464002346950586,3.4010710108866706,2.031383368761252,sprinkler,East,Var_19,Flowering,No Disease,ISO9001,Medium
DEV-5010,T=20.76|N=8.19|H=37.6,2.5836396047191346,3.490056160411395,2.4081187959517028,drip,East,Var_12,Vegetative,Low,ISO9001,Low
NODE-4217,T=28.87|N=4.04|H=52.6,4.608616672122165,7.290384116383624,3.550053540072758,drip,West,Var_36,Flowering,No Disease,ISO9001,Medium
SENSOR-7944,T=27.07|N=8.93|H=41.7,4.962342392959567,3.2815213654683344,2.553043983465475,drip,North,Var_19,Flowering,Low,ISO9001,Medium
NODE-4058,T=24.06|N=7.19|H=60.5,6.082557187859669,,1.7900451936844322,sprinkler,South,Var_02,Vegetative,No Disease,ISO9001,Medium
SENSOR-2858,T=15.72|N=4.89|H=60.8,2.1115382931517446,3.4812234528317085,1.8583832433586562,drip,North,Var_14,Flowering,No Disease,ISO9001,
NODE-8590,T=19.91|N=11.70|H=23.8,7.914389533728396,3.351792308044534,3.1362361838551482,drip,West,Var_03,Seedling,No Disease,ISO9001,High
DEV-5307,T=21.26|N=9.44|H=53.9,5.961687951952625,4.405238332326039,3.0268043011273167,sprinkler,East,Var_29,Vegetative,No Disease,ISO9001,
SENSOR-3481,T=26.69|N=10.00|H=53.5,3.189050079130578,3.8681913590265284,2.9903910246439342,drip,South,Var_04,Maturity,,ISO9001,Medium
NODE-1036,T=24.55|N=4.15|H=48.6,5.0226602957289055,5.373961093959272,2.241937416319249,drip,West,Var_25,Flowering,No Disease,ISO9001,Medium
DEV-6458,T=24.19|N=9.57|H=63.8,5.971181385027897,3.676586754111015,3.043409529052764,drip,North,Var_12,Vegetative,No Disease,ISO9001,High
DEV-2765,T=18.48|N=6.70|H=52.4,,3.5334912242819487,2.4259644604632506,drip,North,Var_02,Maturity,No Disease,ISO9001,Low
SENSOR-8003,T=26.97|N=5.45|H=32.7,4.417428560598124,5.633269899719235,2.941993427884941,drip,South,Var_22,Vegetative,No Disease,ISO9001,Medium
SENSOR-7573,T=21.49|N=3.74|H=42.8,2.9465895826333033,2.4748644489953255,0.9552785513244819,drip,West,Var_34,Vegetative,No Disease,ISO9001,Low
SENSOR-5492,T=21.43|N=12.99|H=32.3,1.7933042664184196,2.326001282976003,,drip,West,Var_22,Vegetative,Low,ISO9001,Medium
SENSOR-7169,T=28.29|N=5.91|H=45.4,2.1561273886287413,2.7217691298924174,1.6417988910605532,drip,South,Var_29,Maturity,,ISO9001,Low
DEV-5285,T=22.67|N=10.67|H=44.2,5.663162410611095,4.079657572549543,3.235395271234494,drip,South,Var_15,Vegetative,No Disease,ISO9001,High
NODE-6851,T=24.37|N=6.27|H=33.3,1.5076998275933056,2.971576872069169,1.9052099357564924,sprinkler,East,Var_01,Seedling,No Disease,ISO9001,Low
DEV-6514,T=30.03|N=11.11|H=63.6,1.527769470817407,,2.475282041192525,drip,South,Var_19,Vegetative,No Disease,ISO9001,Low
NODE-7763,T=22.04|N=9.13|H=45.5,6.146759327313669,4.058551094294919,2.3969432226093463,drip,East,Var_07,Seedling,No Disease,ISO9001,Medium
NODE-7625,T=24.39|N=8.53|H=43.7,,4.522641604883338,2.7091476096683076,drip,South,Var_06,Maturity,No Disease,ISO9001,Medium
SENSOR-5947,T=24.82|N=11.05|H=51.0,1.7424268470311772,3.778879824269529,3.0910743434012504,drip,West,Var_01,Vegetative,Low,ISO9001,Medium
DEV-7308,T=25.39|N=4.57|H=42.8,4.337266418281771,4.115693274756457,1.8654954245731095,drip,South,Var_31,Vegetative,No Disease,ISO9001,Medium
DEV-1210,T=23.14|N=11.28|H=51.4,6.022417374782977,3.0078974982071154,2.675940893521178,drip,South,Var_02,Vegetative,No Disease,ISO9001,High
NODE-5218,T=21.08|N=10.70|H=56.3,5.42414503253875,2.8976527669156695,2.463915196665408,sprinkler,West,Var_35,Vegetative,No Disease,ISO9001,Medium
NODE-6938,T=20.59|N=7.93|H=46.4,0.6932886142109568,,2.631245851663107,sprinkler,North,Var_12,Flowering,No Disease,ISO9001,Low
SENSOR-5520,,5.394134753315015,4.172374632644461,1.8795275411914552,drip,East,Var_03,Seedling,No Disease,ISO9001,High
NODE-3471,T=24.23|N=10.44|H=48.4,5.6354864682630055,,2.657492026007558,drip,East,Var_03,Vegetative,No Disease,ISO9001,Medium
NODE-2985,T=19.09|N=5.15|H=46.1,7.088908163328945,3.20642742917483,1.8021383680584782,drip,East,Var_14,Flowering,No Disease,ISO9001,Low
DEV-4402,T=18.37|N=6.45|H=45.2,5.700806413240694,2.3810158342177266,1.7095468647897785,drip,North,Var_10,Vegetative,Low,ISO9001,Low
NODE-2753,T=19.47|N=7.60|H=34.1,5.850881475520035,4.054408474104423,2.669109586421709,drip,North,Var_06,Vegetative,No Disease,ISO9001,Medium
NODE-5694,T=23.62|N=11.65|H=52.7,2.961264316370195,4.367753487741889,3.6704627289534035,drip,North,Var_05,Vegetative,No Disease,ISO9001,High
NODE-2842,T=19.07|N=7.90|H=25.5,3.3109249877244413,3.0779743698686635,2.167897581264855,sprinkler,West,Var_04,Vegetative,Low,ISO9001,Low
DEV-3675,T=16.96|N=10.62|H=53.7,3.5633073644786304,4.337756187210907,3.3476717542748076,drip,North,Var_02,Flowering,No Disease,ISO9001,Low
SENSOR-2398,T=20.91|N=3.78|H=49.5,4.260707631042859,4.394946134274948,1.8140525394015008,flood,North,Var_04,Flowering,No Disease,ISO9001,Medium
SENSOR-8588,T=18.90|N=7.02|H=62.6,3.5807728864065895,5.072887847630325,3.310381996956964,flood,East,Var_25,Seedling,No Disease,ISO9001,Medium
SENSOR-4382,T=27.78|N=8.44|H=61.1,2.8049740950680944,5.147625034297547,,drip,North,Var_08,Seedling,No Disease,ISO9001,High
DEV-4449,T=19.02|N=0.87|H=39.2,6.252068966831943,2.3702467754483787,0.6878151626985518,drip,West,Var_11,Vegetative,No Disease,ISO9001,Low
DEV-9062,T=16.06|N=2.48|H=48.0,5.028370430920465,4.061240657455883,1.5270941492500578,sprinkler,South,Var_36,Vegetative,No Disease,ISO9001,Low
DEV-8437,T=27.39|N=9.72|H=44.7,3.99271588936462,2.2908338941370494,1.8272148345343284,drip,West,Var_40,Seedling,No Disease,ISO9001,
DEV-1051,,7.811432156061587,2.31398249595075,1.1659469735831254,drip,East,Var_01,Vegetative,No Disease,ISO9001,Medium
SENSOR-3532,T=20.25|N=8.90|H=58.8,2.9042606284575774,2.223447287301293,2.0569107034257597,flood,South,Var_05,Flowering,No Disease,ISO9001,Low
DEV-8479,T=21.44|N=8.41|H=21.5,7.267060933166826,2.135603437353032,1.8494184414385584,sprinkler,North,Var_03,Vegetative,No Disease,ISO9001,Low
SENSOR-5316,T=27.44|N=9.81|H=38.9,1.8634755777398815,7.919680606819915,5.062623779939763,drip,North,Var_11,Flowering,Low,ISO9001,High
NODE-2762,T=19.81|N=9.71|H=62.4,2.8708524896955856,4.587438363593597,3.1755739024779777,drip,West,Var_40,Vegetative,No Disease,ISO9001,Medium
DEV-4568,T=21.64|N=7.56|H=42.3,3.980454855345205,4.15652862111256,2.5343231509469537,sprinkler,West,Var_35,Vegetative,No Disease,ISO9001,High
DEV-4351,T=14.44|N=4.00|H=50.1,1.4784893796608927,6.551428539918155,3.0514746398702366,drip,West,Var_05,Flowering,Medium,ISO9001,Low
NODE-3881,T=23.74|N=10.21|H=33.2,6.1145906339258245,2.376118418768307,2.5303698449285292,sprinkler,South,Var_10,Vegetative,No Disease,ISO9001,High
NODE-5666,T=23.69|N=8.59|H=48.7,3.716210974663981,2.369762124231234,2.0745174721885293,drip,East,Var_21,Vegetative,No Disease,ISO9001,Medium
DEV-6188,T=21.50|N=13.37|H=57.1,8.680087767680941,2.3181769395648733,2.640407909708401,sprinkler,East,Var_05,Vegetative,Low,ISO9001,Medium
SENSOR-4209,T=26.23|N=7.48|H=22.3,5.875546974180944,3.6922255893260276,2.5793758051298203,sprinkler,North,Var_09,Seedling,No Disease,ISO9001,High
NODE-5035,T=27.79|N=10.36|H=51.5,7.577102458644508,4.705540132787587,3.6838810819199086,drip,West,Var_21,Vegetative,No Disease,ISO9001,High
SENSOR-4871,,4.360990452001474,4.32788911026834,3.5380343980746902,drip,North,Var_32,Vegetative,No Disease,ISO9001,High
DEV-5245,T=23.83|N=13.98|H=46.7,0.6580711854243866,3.74002463611406,3.871158581849951,sprinkler,West,Var_31,Vegetative,Low,ISO9001,High
NODE-4419,T=21.34|N=12.83|H=48.1,4.435192779495382,3.0608547985471644,3.1286033938254434,drip,West,Var_07,Maturity,No Disease,ISO9001,High
SENSOR-7823,T=28.25|N=5.10|H=57.9,2.8462253956631614,2.18728268469057,1.437622671436964,sprinkler,South,Var_02,Maturity,No Disease,ISO9001,Low
SENSOR-8400,T=18.55|N=4.57|H=68.9,4.41814679884988,3.8847225258702904,2.159265972612336,sprinkler,North,Var_17,Vegetative,No Disease,ISO9001,Low
NODE-7367,T=26.92|N=11.22|H=59.1,2.3509451636257404,4.79706060256397,3.159287028692294,sprinkler,South,Var_24,Flowering,No Disease,ISO9001,High
NODE-8138,T=17.35|N=6.68|H=47.4,2.64093879610108,4.023251496456782,1.9416060305904823,drip,North,Var_17,Flowering,No Disease,ISO9001,Low
SENSOR-1076,T=30.55|N=7.44|H=58.3,,2.7382100993648733,1.582014611128599,drip,South,Var_18,Flowering,Low,ISO9001,Low
NODE-9175,T=16.21|N=9.91|H=45.0,7.1736455329884965,3.3284831720080676,2.8155182043131806,sprinkler,North,Var_24,Vegetative,No Disease,ISO9001,Low
DEV-3439,T=19.37|N=6.64|H=53.0,0.9929514127761996,6.923371589574132,4.057117990472751,drip,South,Var_21,Vegetative,No Disease,ISO9001,High
NODE-9829,T=19.53|N=11.94|H=70.3,3.6435723840293157,5.362339165846615,4.012068400090475,drip,West,Var_40,Vegetative,No Disease,ISO9001,Medium
DEV-7639,T=28.19|N=3.67|H=52.0,4.051170026891946,5.09726546675136,2.4300604337291656,drip,South,Var_05,Vegetative,Low,ISO9001,Medium
NODE-3601,T=28.53|N=13.46|H=45.3,,10.507288813305669,7.230867344416906,flood,South,Var_14,Vegetative,Low,ISO9001,High
NODE-7323,T=19.37|N=10.13|H=37.5,4.258925949290313,2.610913403148751,2.27915559361153,sprinkler,North,Var_04,Vegetative,No Disease,ISO9001,Low
NODE-1327,T=21.14|N=7.02|H=41.7,1.1672970151709858,4.775478337483894,2.9814382858824793,sprinkler,East,Var_03,Vegetative,,ISO9001,Medium
SENSOR-1737,T=31.58|N=5.29|H=52.9,5.32955502862737,4.09651387674452,2.201496886288014,sprinkler,South,Var_13,Vegetative,Low,ISO9001,Low
NODE-9539,T=24.53|N=5.10|H=49.5,6.185429006272991,3.651759796494347,1.6059521550682239,sprinkler,North,Var_02,Vegetative,No Disease,ISO9001,Medium
SENSOR-9444,T=18.10|N=4.06|H=28.4,2.664642583292239,5.465409493424327,2.5723790310354504,drip,East,Var_31,Vegetative,No Disease,ISO9001,Low
NODE-7589,T=16.34|N=8.40|H=43.9,7.71409242101283,2.760817683658875,2.230268579354808,sprinkler,West,Var_04,Maturity,No Disease,ISO9001,Low
